Sensor ID,Lat, Long,Timestamp,Soil Moisture (%),Soil Type,Recommended Crop(s),Recommended Crop(s)
S0356,33.962,71.9041,43:03.0,10.5,Sandy,Millet, Sorghum
S0357,79.6817,0.17,46:03.0,28.2,Sandy,Potatoes, Carrots
S0358,-1.1169,-151.0409,03:03.0,26,Loam,Rice, Sugarcane
S0359,-82.8251,-24.4697,44:03.0,31.6,Clay,Rice, Sugarcane
S0360,-31.9821,-89.8676,50:03.0,34,Sandy,Potatoes, Carrots
S0361,-73.5612,166.288,10:03.0,29.2,Clay,Rice, Sugarcane
S0362,60.4726,27.0717,10:03.0,9.3,Clay,Wheat, Peas
S0363,81.1415,179.8461,56:03.0,5.7,Clay,Wheat, Peas
S0364,31.0107,-82.976,48:03.0,22.8,Loam,Maize, Cotton
S0365,-82.7583,92.2568,41:03.0,11.8,Clay,Wheat, Peas
S0366,-5.3099,54.5434,17:03.0,23.8,Sandy,Corn, Sunflower
S0367,74.8931,-114.6639,42:03.0,13.2,Clay,Wheat, Peas
S0368,15.3593,48.5225,26:03.0,30,Sandy,Potatoes, Carrots
S0369,-1.4894,-147.1527,29:03.0,15.2,Loam,Maize, Cotton
S0370,-27.367,-60.009,08:03.0,30.5,Sandy,Potatoes, Carrots
S0371,30.624,128.7839,57:03.0,23,Loam,Maize, Cotton
S0372,-30.6353,69.7225,23:03.0,16.8,Clay,Corn, Soybeans
S0373,-38.1208,160.2697,43:03.0,19.1,Clay,Corn, Soybeans
S0374,56.4419,18.0348,26:03.0,23.4,Sandy,Corn, Sunflower
S0375,-8.1313,-66.7738,40:03.0,29,Sandy,Potatoes, Carrots
S0376,-31.8107,169.2665,15:03.0,13.3,Clay,Wheat, Peas
S0377,-17.2485,5.2547,04:03.0,9.1,Sandy,Millet, Sorghum
S0378,87.8615,56.7577,10:03.0,30.9,Loam,Rice, Sugarcane
S0379,7.6668,-31.2309,42:03.0,32.8,Clay,Rice, Sugarcane
S0380,-56.2351,-49.7594,46:03.0,5.7,Sandy,Millet, Sorghum
S0381,46.1598,45.1471,50:03.0,9.5,Sandy,Millet, Sorghum
S0382,46.7983,-106.719,27:03.0,21.6,Clay,Corn, Soybeans
S0383,8.8595,153.9622,03:03.0,20.4,Sandy,Corn, Sunflower
S0384,-11.1391,71.37,20:03.0,17.1,Sandy,Corn, Sunflower
S0385,-68.1433,170.3329,40:03.0,33.1,Clay,Rice, Sugarcane
S0386,19.5969,-93.8529,21:03.0,32.2,Sandy,Potatoes, Carrots
S0387,-61.4919,18.302,03:03.0,13.4,Sandy,Millet, Sorghum
S0388,9.4053,-146.4447,00:03.0,24.2,Clay,Corn, Soybeans
S0389,88.6063,148.6548,20:03.0,12.1,Sandy,Millet, Sorghum
S0390,-6.9394,-137.7122,32:03.0,23.1,Loam,Maize, Cotton
S0391,59.7858,-0.5848,44:03.0,31.6,Clay,Rice, Sugarcane
S0392,38.9886,3.1939,59:03.0,25.7,Loam,Rice, Sugarcane
S0393,-40.7835,120.5006,27:03.0,21.4,Sandy,Corn, Sunflower
S0394,86.444,-92.2569,20:03.0,22.2,Loam,Maize, Cotton
S0395,9.2277,-41.909,31:03.0,31.7,Sandy,Potatoes, Carrots
S0396,75.9363,2.9667,58:03.0,16.7,Loam,Maize, Cotton
S0397,68.2787,131.0497,24:03.0,22.5,Sandy,Corn, Sunflower
S0398,-40.2755,104.4022,15:03.0,32.2,Sandy,Potatoes, Carrots
S0399,-15.3104,156.3294,07:03.0,5.4,Loam,Wheat, Barley
S0400,1.3928,115.3978,06:03.0,16.3,Loam,Maize, Cotton
S0401,-39.089,-72.5199,55:03.0,28.8,Clay,Rice, Sugarcane
S0402,15.6488,179.6048,56:03.0,13.3,Clay,Wheat, Peas
S0403,-1.8647,-126.5056,11:03.0,21.7,Clay,Corn, Soybeans
S0404,6.9445,-55.7554,11:03.0,26.3,Loam,Rice, Sugarcane
S0405,9.3451,15.6348,35:03.0,21.3,Sandy,Corn, Sunflower
S0406,-8.038,-64.1602,39:03.0,8,Clay,Wheat, Peas
S0407,-56.0426,71.0994,19:03.0,12.5,Loam,Wheat, Barley
S0408,12.9236,-95.9175,13:03.0,26.2,Loam,Rice, Sugarcane
S0409,49.598,-164.287,37:03.0,26.8,Sandy,Potatoes, Carrots
S0410,44.0469,73.882,52:03.0,12.2,Sandy,Millet, Sorghum
S0411,56.0536,-41.0116,18:03.0,25.5,Sandy,Potatoes, Carrots
S0412,29.464,115.4691,12:03.0,21.9,Sandy,Corn, Sunflower
S0413,86.5473,-1.6817,43:03.0,7,Sandy,Millet, Sorghum
S0414,-83.3365,0.8248,39:03.0,32.8,Sandy,Potatoes, Carrots
S0415,16.2325,133.0921,34:03.0,16.3,Loam,Maize, Cotton
S0416,67.3543,-21.4898,12:03.0,11.1,Sandy,Millet, Sorghum
S0417,4.6712,-15.5059,41:03.0,14,Clay,Wheat, Peas
S0418,40.0399,-32.4077,09:03.0,10.2,Sandy,Millet, Sorghum
S0419,27.8606,-124.43,03:03.0,11.3,Clay,Wheat, Peas
S0420,-5.4917,168.9133,19:03.0,33.7,Loam,Rice, Sugarcane
S0421,-29.059,69.3737,39:03.0,10.8,Clay,Wheat, Peas
S0422,26.9706,126.6355,09:03.0,14,Loam,Wheat, Barley
S0423,63.4214,129.3632,31:03.0,13.7,Sandy,Millet, Sorghum
S0424,-21.5983,-66.002,55:03.0,5.4,Sandy,Millet, Sorghum
S0425,39.3691,93.3847,35:03.0,21,Loam,Maize, Cotton
S0426,67.0289,-167.0763,18:03.0,8.6,Sandy,Millet, Sorghum
S0427,-77.6843,47.218,35:03.0,18.2,Sandy,Corn, Sunflower
S0428,75.7672,179.0733,04:03.0,7.6,Sandy,Millet, Sorghum
S0429,44.4179,-23.7703,43:03.0,20.1,Loam,Maize, Cotton
S0430,-72.2802,48.1492,21:03.0,33.1,Sandy,Potatoes, Carrots
S0431,67.0643,-20.2757,14:03.0,5.9,Clay,Wheat, Peas
S0432,34.9202,145.2327,45:03.0,28.2,Sandy,Potatoes, Carrots
S0433,-81.7216,106.6116,47:03.0,8.4,Loam,Wheat, Barley
S0434,-37.1938,-45.0572,39:03.0,23.2,Sandy,Corn, Sunflower
S0435,-63.7974,11.2199,05:03.0,30,Loam,Rice, Sugarcane
S0436,11.8671,105.307,10:03.0,19.6,Sandy,Corn, Sunflower
S0437,-59.4029,-151.5714,12:03.0,18.4,Clay,Corn, Soybeans
S0438,66.7511,43.0957,05:03.0,9.1,Clay,Wheat, Peas
S0439,-46.6506,148.6184,45:03.0,24.9,Sandy,Corn, Sunflower
S0440,-64.2388,-13.986,08:03.0,31.9,Loam,Rice, Sugarcane
S0441,-44.2841,-88.0824,20:03.0,13.4,Sandy,Millet, Sorghum
S0442,-88.3085,109.6679,18:03.0,25.2,Sandy,Potatoes, Carrots
S0443,72.2177,63.9399,29:03.0,34.8,Loam,Rice, Sugarcane
S0444,-61.5644,-20.9773,39:03.0,6.6,Sandy,Millet, Sorghum
S0445,-27.7982,31.5258,10:03.0,11.6,Clay,Wheat, Peas
S0446,25.009,-27.2488,43:03.0,10.6,Loam,Wheat, Barley
S0447,-44.9823,124.3094,24:03.0,17.4,Clay,Corn, Soybeans
S0448,-54.1409,-41.5104,55:03.0,28.7,Clay,Rice, Sugarcane
S0449,-3.0225,-94.6059,49:03.0,15.1,Sandy,Corn, Sunflower
S0450,12.9461,26.9323,54:03.0,23.2,Sandy,Corn, Sunflower
S0451,88.6846,-73.7169,27:03.0,18,Clay,Corn, Soybeans
S0452,86.03,56.9627,43:03.0,8.8,Loam,Wheat, Barley
S0453,-40.5935,23.7344,30:03.0,31.5,Loam,Rice, Sugarcane
S0454,33.4439,88.0808,29:03.0,11.2,Clay,Wheat, Peas
S0455,-81.172,38.3063,57:03.0,29.8,Sandy,Potatoes, Carrots
S0456,-0.5891,145.4959,54:03.0,11.5,Sandy,Millet, Sorghum
S0457,-38.4851,107.5896,06:03.0,35,Loam,Rice, Sugarcane
S0458,19.2717,-53.1645,14:03.0,23.6,Loam,Maize, Cotton
S0459,24.5912,43.5208,07:03.0,9.3,Clay,Wheat, Peas
S0460,31.9976,79.5342,14:03.0,11.1,Loam,Wheat, Barley
S0461,28.6527,121.8014,39:03.0,11.1,Sandy,Millet, Sorghum
S0462,23.0847,145.2253,54:03.0,20.7,Clay,Corn, Soybeans
S0463,26.3413,-68.7842,57:03.0,29.5,Clay,Rice, Sugarcane
S0464,-10.6518,28.6466,37:03.0,34.2,Sandy,Potatoes, Carrots
S0465,41.8248,-147.552,17:03.0,15.4,Loam,Maize, Cotton
S0466,-36.8801,89.0931,48:03.0,30.3,Clay,Rice, Sugarcane
S0467,-58.3848,-132.4225,46:03.0,18.7,Clay,Corn, Soybeans
S0468,7.0934,169.7362,35:03.0,8.2,Loam,Wheat, Barley
S0469,5.5534,148.8553,25:03.0,16.9,Clay,Corn, Soybeans
S0470,59.4851,-87.4908,55:03.0,6.3,Sandy,Millet, Sorghum
S0471,58.4442,-6.5348,57:03.0,29.8,Clay,Rice, Sugarcane
S0472,55.1679,88.7614,05:03.0,28.8,Loam,Rice, Sugarcane
S0473,-29.0313,-138.5389,42:03.0,10.2,Loam,Wheat, Barley
S0474,83.3208,-129.3275,09:03.0,10,Sandy,Millet, Sorghum
S0475,83.97,129.6506,03:03.0,27,Loam,Rice, Sugarcane
S0476,40.359,172.7792,14:03.0,23.5,Loam,Maize, Cotton
S0477,84.1086,109.6516,58:03.0,23.5,Loam,Maize, Cotton
S0478,-24.1605,104.6455,50:03.0,29.2,Clay,Rice, Sugarcane
S0479,-87.4946,13.166,48:03.0,15.7,Loam,Maize, Cotton
S0480,-8.1385,62.2182,48:03.0,17.8,Loam,Maize, Cotton
S0481,31.0213,30.4416,08:03.0,32.6,Loam,Rice, Sugarcane
S0482,58.0351,158.5051,20:03.0,14.5,Sandy,Millet, Sorghum
S0483,-70.4977,-95.8241,01:03.0,28.2,Clay,Rice, Sugarcane
S0484,-85.4956,138.3245,14:03.0,31.2,Sandy,Potatoes, Carrots
S0485,11.0533,149.4921,10:03.0,10.9,Sandy,Millet, Sorghum
S0486,-50.1539,-157.2419,07:03.0,26.1,Clay,Rice, Sugarcane
S0487,58.294,147.3795,45:03.0,29.7,Sandy,Potatoes, Carrots
S0488,-35.6058,-33.0135,28:03.0,23.5,Clay,Corn, Soybeans
S0489,-64.8401,160.6542,03:03.0,31.7,Loam,Rice, Sugarcane
S0490,-35.2144,-2.6551,44:03.0,13.1,Clay,Wheat, Peas
S0491,-72.5054,139.4134,38:03.0,5.2,Sandy,Millet, Sorghum
S0492,-65.5805,-16.6882,36:03.0,27.2,Loam,Rice, Sugarcane
S0493,30.6875,87.5304,41:03.0,28.4,Sandy,Potatoes, Carrots
S0494,80.2753,-29.1144,31:03.0,25.6,Loam,Rice, Sugarcane
S0495,43.6084,-124.3718,45:03.0,28.5,Sandy,Potatoes, Carrots
S0496,-15.3208,-144.3522,17:03.0,27.5,Sandy,Potatoes, Carrots
S0497,-1.9175,-33.0783,55:03.0,8,Clay,Wheat, Peas
S0498,81.2739,-168.2221,39:03.0,34.2,Loam,Rice, Sugarcane
S0499,-23.3046,-20.3821,03:03.0,12.9,Sandy,Millet, Sorghum
S0500,81.0999,127.9621,41:03.0,12.6,Sandy,Millet, Sorghum
S0501,-72.1162,66.8449,15:03.0,29.5,Loam,Rice, Sugarcane
S0502,8.0039,172.0233,01:03.0,21.2,Clay,Corn, Soybeans
S0503,-25.4387,-36.6697,16:03.0,22.1,Clay,Corn, Soybeans
S0504,-55.8345,-136.0225,28:03.0,8.5,Clay,Wheat, Peas
S0505,62.646,-16.3017,52:03.0,21.7,Sandy,Corn, Sunflower
S0506,29.2984,51.0136,50:03.0,18.4,Loam,Maize, Cotton
S0507,17.4863,-172.3113,32:03.0,27.6,Clay,Rice, Sugarcane
S0508,51.623,-92.3152,16:03.0,18.5,Clay,Corn, Soybeans
S0509,-67.3337,23.2481,29:03.0,13.8,Loam,Wheat, Barley
S0510,-77.6502,95.4567,46:03.0,17.5,Sandy,Corn, Sunflower
S0511,-52.7117,-102.2575,30:03.0,16.6,Loam,Maize, Cotton
S0512,66.5452,-61.7186,04:03.0,16.3,Clay,Corn, Soybeans
S0513,-63.4402,144.1912,59:03.0,22.5,Loam,Maize, Cotton
S0514,-89.4896,129.0262,55:03.0,11.5,Loam,Wheat, Barley
S0515,-63.9562,-133.2028,39:03.0,18,Sandy,Corn, Sunflower
S0516,-44.8822,-117.181,08:03.0,29.5,Clay,Rice, Sugarcane
S0517,28.9904,-170.7191,29:03.0,24.8,Sandy,Corn, Sunflower
S0518,-87.3251,104.3945,45:03.0,12.8,Clay,Wheat, Peas
S0519,-47.1723,-63.4423,59:03.0,33.2,Loam,Rice, Sugarcane
S0520,-58.6357,-161.1364,57:03.0,25.5,Loam,Rice, Sugarcane
S0521,43.5093,9.3908,58:03.0,8.9,Loam,Wheat, Barley
S0522,44.2197,-8.5515,59:03.0,29.1,Sandy,Potatoes, Carrots
S0523,50.0431,4.7657,51:03.0,11.7,Sandy,Millet, Sorghum
S0524,-70.3703,1.3819,30:03.0,18.5,Clay,Corn, Soybeans
S0525,80.1748,-164.3886,11:03.0,24.9,Loam,Maize, Cotton
S0526,50.9809,132.1131,46:03.0,24.6,Loam,Maize, Cotton
S0527,3.8612,-15.1047,15:03.0,17.5,Sandy,Corn, Sunflower
S0528,83.5247,-158.1029,36:03.0,13.9,Clay,Wheat, Peas
S0529,-3.7833,-35.4178,53:03.0,8.7,Sandy,Millet, Sorghum
S0530,33.4975,-3.5032,17:03.0,5.1,Clay,Wheat, Peas
S0531,73.7461,-153.5433,28:03.0,18.9,Clay,Corn, Soybeans
S0532,-75.4577,38.9871,00:03.0,30.2,Loam,Rice, Sugarcane
S0533,-78.1772,-80.9942,16:03.0,27.7,Loam,Rice, Sugarcane
S0534,23.9538,17.4083,15:03.0,27.6,Clay,Rice, Sugarcane
S0535,-31.4666,178.066,19:03.0,12.7,Clay,Wheat, Peas
S0536,5.5002,-16.6624,53:03.0,29.7,Clay,Rice, Sugarcane
S0537,18.9768,-144.2958,32:03.0,29.1,Sandy,Potatoes, Carrots
S0538,36.3203,127.0054,19:03.0,17.7,Sandy,Corn, Sunflower
S0539,27.165,96.8266,06:03.0,23.7,Clay,Corn, Soybeans
S0540,39.7512,-102.5917,51:03.0,34.4,Clay,Rice, Sugarcane
S0541,-8.7201,-97.7423,41:03.0,13.9,Clay,Wheat, Peas
S0542,-28.9923,-16.7404,13:03.0,14.1,Sandy,Millet, Sorghum
S0543,-15.1219,-145.7691,22:03.0,19.2,Sandy,Corn, Sunflower
S0544,-13.1825,59.4388,34:03.0,33.4,Loam,Rice, Sugarcane
S0545,-22.6258,-125.05,29:03.0,33.2,Sandy,Potatoes, Carrots
S0546,76.1373,-155.832,54:03.0,11.7,Clay,Wheat, Peas
S0547,59.7189,-146.4372,10:03.0,9.2,Loam,Wheat, Barley
S0548,-72.6184,85.9666,25:03.0,28.9,Loam,Rice, Sugarcane
S0549,56.1185,20.2935,40:03.0,26.5,Sandy,Potatoes, Carrots
S0550,15.5637,22.1711,23:03.0,20.1,Sandy,Corn, Sunflower
S0551,-30.6637,-135.9967,29:03.0,26.9,Sandy,Potatoes, Carrots
S0552,-26.3523,59.5226,38:03.0,5.7,Sandy,Millet, Sorghum
S0553,45.0512,132.5132,26:03.0,24.4,Clay,Corn, Soybeans
S0554,39.7909,168.6235,53:03.0,10.6,Loam,Wheat, Barley
S0555,18.0738,-53.4074,16:03.0,23.9,Loam,Maize, Cotton
S0556,14.0253,-103.414,11:03.0,30.1,Sandy,Potatoes, Carrots
S0557,28.2125,-99.2718,09:03.0,16.9,Sandy,Corn, Sunflower
S0558,-70.5207,124.3344,05:03.0,16.3,Loam,Maize, Cotton
S0559,-23.839,94.538,29:03.0,12.3,Sandy,Millet, Sorghum
S0560,13.338,110.5997,35:03.0,33.5,Clay,Rice, Sugarcane
S0561,62.1279,170.8368,50:03.0,15.7,Loam,Maize, Cotton
S0562,57.3168,40.8864,15:03.0,18.9,Clay,Corn, Soybeans
S0563,25.6858,-170.5486,13:03.0,33,Loam,Rice, Sugarcane
S0564,77.2352,118.6059,46:03.0,13,Sandy,Millet, Sorghum
S0565,-41.8594,-115.0502,24:03.0,19.2,Loam,Maize, Cotton
S0566,36.4858,-68.7655,56:03.0,20.2,Sandy,Corn, Sunflower
S0567,-28.8316,-177.8019,22:03.0,11.9,Sandy,Millet, Sorghum
S0568,66.5753,23.8756,23:03.0,33.7,Sandy,Potatoes, Carrots
S0569,-17.8588,-128.9251,13:03.0,15.4,Sandy,Corn, Sunflower
S0570,23.971,-168.9634,49:03.0,8.7,Sandy,Millet, Sorghum
S0571,44.3001,-102.5522,43:03.0,33.8,Loam,Rice, Sugarcane
S0572,-14.4302,-57.2774,53:03.0,5.3,Loam,Wheat, Barley
S0573,-23.3904,79.7745,19:03.0,26.2,Clay,Rice, Sugarcane
S0574,49.8304,24.3337,11:03.0,24.5,Loam,Maize, Cotton
S0575,-74.7077,-161.0608,05:03.0,30.4,Loam,Rice, Sugarcane
S0576,-61.6662,42.4217,37:03.0,6.6,Clay,Wheat, Peas
S0577,31.3144,-82.043,31:03.0,19.7,Clay,Corn, Soybeans
S0578,29.149,-5.1618,14:03.0,15.7,Loam,Maize, Cotton
S0579,-10.432,-81.6599,01:03.0,24.6,Loam,Maize, Cotton
S0580,45.8898,-139.0257,00:03.0,28,Loam,Rice, Sugarcane
S0581,-12.6155,-78.0313,01:03.0,10.6,Sandy,Millet, Sorghum
S0582,32.1275,-4.8122,00:03.0,32.8,Clay,Rice, Sugarcane
S0583,30.0839,-163.6497,31:03.0,30.3,Clay,Rice, Sugarcane
S0584,-18.8526,35.757,48:03.0,8.8,Clay,Wheat, Peas
S0585,-88.6163,-71.489,56:03.0,5.9,Sandy,Millet, Sorghum
S0586,-51.9779,-130.5955,40:03.0,20.6,Clay,Corn, Soybeans
S0587,-44.0065,-61.876,10:03.0,34.6,Clay,Rice, Sugarcane
S0588,-88.6086,88.9251,18:03.0,31.6,Sandy,Potatoes, Carrots
S0589,-58.3749,-43.1253,55:03.0,32.9,Sandy,Potatoes, Carrots
S0590,36.6608,0.0944,37:03.0,34.5,Loam,Rice, Sugarcane
S0591,60.0038,110.2321,51:03.0,29.3,Clay,Rice, Sugarcane
S0592,-77.0264,130.2352,36:03.0,16,Clay,Corn, Soybeans
S0593,-82.3856,-173.253,53:03.0,31.3,Clay,Rice, Sugarcane
S0594,75.8092,130.3596,02:03.0,7.7,Sandy,Millet, Sorghum
S0595,13.6366,26.4239,22:03.0,29.9,Clay,Rice, Sugarcane
S0596,37.7098,-29.6302,14:03.0,16,Loam,Maize, Cotton
S0597,-69.2688,-172.4916,58:03.0,11,Loam,Wheat, Barley
S0598,-31.5417,108.476,39:03.0,14.5,Clay,Wheat, Peas
S0599,21.2625,119.5293,52:03.0,29.1,Clay,Rice, Sugarcane
S0600,75.5586,-148.2732,10:03.0,21.3,Sandy,Corn, Sunflower
S0601,62.0072,-92.4061,35:03.0,10.1,Loam,Wheat, Barley
S0602,15.9968,8.6265,27:03.0,17.5,Clay,Corn, Soybeans
S0603,-18.762,-68.3012,29:03.0,19.8,Loam,Maize, Cotton
S0604,-28.8876,-60.0953,54:03.0,7.2,Sandy,Millet, Sorghum
S0605,-59.7361,3.774,49:03.0,30.6,Clay,Rice, Sugarcane
S0606,-69.4752,3.5827,22:03.0,25.7,Sandy,Potatoes, Carrots
S0607,73.0661,-54.2249,56:03.0,27.5,Loam,Rice, Sugarcane
S0608,40.9282,114.8215,23:03.0,34.6,Clay,Rice, Sugarcane
S0609,56.7067,-94.9432,55:03.0,30.7,Sandy,Potatoes, Carrots
S0610,-63.64,-108.9822,47:03.0,19.6,Sandy,Corn, Sunflower
S0611,18.4318,93.6775,12:03.0,29.1,Loam,Rice, Sugarcane
S0612,27.9916,-116.2274,08:03.0,25.1,Loam,Rice, Sugarcane
S0613,49.1127,-2.1179,52:03.0,12,Loam,Wheat, Barley
S0614,45.8002,93.5558,47:03.0,22.3,Loam,Maize, Cotton
S0615,-9.1971,152.6955,58:03.0,23.7,Sandy,Corn, Sunflower
S0616,11.6085,48.7074,18:03.0,18.1,Loam,Maize, Cotton
S0617,22.4139,131.1289,37:03.0,22.6,Loam,Maize, Cotton
S0618,22.8991,-125.6553,56:03.0,25,Loam,Rice, Sugarcane
S0619,-77.7085,-20.8051,32:03.0,24.6,Clay,Corn, Soybeans
S0620,-35.4923,-81.1175,00:03.0,7.7,Loam,Wheat, Barley
S0621,-79.889,2.6413,55:03.0,5.8,Loam,Wheat, Barley
S0622,-34.1266,-17.311,29:03.0,20.6,Loam,Maize, Cotton
S0623,-79.7598,119.4108,34:03.0,6.7,Loam,Wheat, Barley
S0624,-76.1884,131.13,14:03.0,5.6,Loam,Wheat, Barley
S0625,63.9528,41.403,02:03.0,5.7,Sandy,Millet, Sorghum
S0626,1.2722,-13.4238,19:03.0,30.3,Clay,Rice, Sugarcane
S0627,9.7769,105.0544,59:03.0,31.7,Loam,Rice, Sugarcane
S0628,71.2578,-18.0959,46:03.0,30.4,Loam,Rice, Sugarcane
S0629,55.7669,54.6615,13:03.0,13.9,Clay,Wheat, Peas
S0630,-32.1252,-8.7735,42:03.0,6.8,Clay,Wheat, Peas
S0631,-62.845,-157.7255,23:03.0,33.5,Loam,Rice, Sugarcane
S0632,-71.3697,143.6857,55:03.0,5.2,Clay,Wheat, Peas
S0633,-28.1812,77.1536,50:03.0,17,Sandy,Corn, Sunflower
S0634,0.8188,-117.8788,02:03.0,17.6,Sandy,Corn, Sunflower
S0635,-45.4061,-22.407,38:03.0,10.3,Clay,Wheat, Peas
S0636,-10.9041,8.1893,32:03.0,11.2,Loam,Wheat, Barley
S0637,-61.4257,-45.7733,21:03.0,33.2,Sandy,Potatoes, Carrots
S0638,-39.0792,-32.843,27:03.0,30.7,Clay,Rice, Sugarcane
S0639,-29.0939,35.2389,17:03.0,5.2,Clay,Wheat, Peas
S0640,52.0608,53.0299,58:03.0,17.5,Clay,Corn, Soybeans
S0641,-78.1359,-145.9779,38:03.0,23.9,Clay,Corn, Soybeans
S0642,32.1083,-77.7071,50:03.0,13.2,Sandy,Millet, Sorghum
S0643,40.2721,56.3631,22:03.0,19.1,Sandy,Corn, Sunflower
S0644,73.1417,134.3807,06:03.0,15.1,Loam,Maize, Cotton
S0645,-29.9948,29.7862,30:03.0,22.6,Clay,Corn, Soybeans
S0646,-64.5429,-54.0645,17:03.0,11.4,Clay,Wheat, Peas
S0647,84.1854,71.4528,31:03.0,26.3,Sandy,Potatoes, Carrots
S0648,-19.4476,34.2148,59:03.0,9.5,Sandy,Millet, Sorghum
S0649,78.8404,-68.5505,50:03.0,11.8,Clay,Wheat, Peas
S0650,-22.1977,104.9983,27:03.0,10.9,Sandy,Millet, Sorghum
S0651,56.3733,61.2419,11:03.0,21,Clay,Corn, Soybeans
S0652,59.2126,85.9589,11:03.0,33.3,Sandy,Potatoes, Carrots
S0653,33.3746,9.5016,31:03.0,33.3,Clay,Rice, Sugarcane
S0654,26.2845,-27.5737,59:03.0,33.3,Clay,Rice, Sugarcane
S0655,-24.8709,-49.4648,40:03.0,32.9,Loam,Rice, Sugarcane
S0656,-57.5527,-102.8906,58:03.0,32.6,Clay,Rice, Sugarcane
S0657,80.5803,-4.9425,47:03.0,23,Loam,Maize, Cotton
S0658,-49.2223,-130.4765,25:03.0,11.2,Clay,Wheat, Peas
S0659,-76.1103,123.9942,47:03.0,25.7,Loam,Rice, Sugarcane
S0660,-71.7947,97.5149,48:03.0,5.4,Sandy,Millet, Sorghum
S0661,60.3216,138.1256,58:03.0,30.3,Loam,Rice, Sugarcane
S0662,-83.2055,-58.7648,36:03.0,6.5,Sandy,Millet, Sorghum
S0663,47.9354,-132.8223,58:03.0,7.5,Sandy,Millet, Sorghum
S0664,-22.1904,-121.591,03:03.0,23.3,Sandy,Corn, Sunflower
S0665,59.6421,97.5952,25:03.0,29.5,Clay,Rice, Sugarcane
S0666,55.6279,-120.4059,05:03.0,30,Sandy,Potatoes, Carrots
S0667,-11.2188,-32.0909,59:03.0,12.5,Sandy,Millet, Sorghum
S0668,31.7453,-94.4891,35:03.0,31.2,Sandy,Potatoes, Carrots
S0669,-10.0442,-77.4259,35:03.0,6.6,Loam,Wheat, Barley
S0670,44.7366,-18.3859,17:03.0,7.1,Loam,Wheat, Barley
S0671,6.122,-68.5916,40:03.0,16.2,Clay,Corn, Soybeans
S0672,55.5523,-11.1544,07:03.0,12.4,Clay,Wheat, Peas
S0673,60.3204,-47.5773,05:03.0,16.7,Clay,Corn, Soybeans
S0674,80.4834,174.3983,08:03.0,18.2,Sandy,Corn, Sunflower
S0675,-6.8976,-78.5622,21:03.0,18,Sandy,Corn, Sunflower
S0676,-21.263,9.8855,30:03.0,29.6,Sandy,Potatoes, Carrots
S0677,83.9283,114.0808,52:03.0,15.5,Sandy,Corn, Sunflower
S0678,54.2267,-130.1765,17:03.0,21.1,Sandy,Corn, Sunflower
S0679,-44.9994,50.8245,03:03.0,15.2,Clay,Corn, Soybeans
S0680,67.3411,19.6347,24:03.0,31.1,Clay,Rice, Sugarcane
S0681,-71.5338,124.5212,20:03.0,34.8,Clay,Rice, Sugarcane
S0682,63.2099,-77.3773,36:03.0,16.1,Loam,Maize, Cotton
S0683,47.361,-81.7951,46:03.0,18,Clay,Corn, Soybeans
S0684,72.9551,-126.9545,40:03.0,8.1,Loam,Wheat, Barley
S0685,-11.2549,160.7088,42:03.0,26.6,Loam,Rice, Sugarcane
S0686,-50.0332,-17.5939,19:03.0,12.6,Clay,Wheat, Peas
S0687,-27.0747,-170.3987,58:03.0,26.5,Sandy,Potatoes, Carrots
S0688,-80.4138,0.7226,22:03.0,30.5,Loam,Rice, Sugarcane
S0689,-47.5599,178.0291,07:03.0,20.8,Clay,Corn, Soybeans
S0690,-22.5157,-169.8525,07:03.0,17.3,Sandy,Corn, Sunflower
S0691,77.5487,122.1035,48:03.0,32.5,Loam,Rice, Sugarcane
S0692,26.9929,104.897,53:03.0,6.3,Clay,Wheat, Peas
S0693,-65.2321,-76.7234,04:03.0,23.5,Loam,Maize, Cotton
S0694,59.3571,70.5859,47:03.0,32,Clay,Rice, Sugarcane
S0695,-65.0173,73.993,28:03.0,18.9,Clay,Corn, Soybeans
S0696,-9.2517,-178.1096,01:03.0,17,Clay,Corn, Soybeans
S0697,-75.7394,-87.8674,26:03.0,6.5,Sandy,Millet, Sorghum
S0698,60.2934,17.5695,47:03.0,9.7,Sandy,Millet, Sorghum
S0699,40.9023,9.9977,30:03.0,18.3,Loam,Maize, Cotton
S0700,-69.9864,-76.2834,30:03.0,18.9,Sandy,Corn, Sunflower
S0701,-35.7928,-162.8102,24:03.0,20.1,Loam,Maize, Cotton
S0702,-14.4314,105.8037,39:03.0,12.5,Sandy,Millet, Sorghum
S0703,-7.7195,-140.0912,14:03.0,14.7,Clay,Wheat, Peas
S0704,72.9264,34.8261,27:03.0,15.7,Loam,Maize, Cotton
S0705,-87.0416,5.5353,29:03.0,15.3,Loam,Maize, Cotton
S0706,-46.4511,-128.3123,56:03.0,22.2,Sandy,Corn, Sunflower
S0707,-12.737,41.3314,21:03.0,30.9,Sandy,Potatoes, Carrots
S0708,-46.6984,-30.0357,51:03.0,22.3,Clay,Corn, Soybeans
S0709,29.5868,-149.179,37:03.0,15.5,Sandy,Corn, Sunflower
S0710,85.4378,-155.6354,30:03.0,14.5,Loam,Wheat, Barley
S0711,4.6907,2.638,27:03.0,30.9,Clay,Rice, Sugarcane
S0712,87.8997,19.4947,58:03.0,34.8,Sandy,Potatoes, Carrots
